X;Y;STRUCTYPE
96;51;MAST
97;51;TOWER
96;52;N/A
96;51;MAST
96;51;POLE
70;54;TOWER
70;54;TOWER
68;54;NTOWER
69;54;TOWER
70;54;POLE
67;54;POLE
69;55;TOWER
68;54;TOWER
69;54;N/A
70;54;TOWER
70;55;POLE
69;54;TOWER
68;54;MAST
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;48;TOWER
77;53;N/A
77;53;N/A
77;52;N/A
76;53;N/A
76;52;N/A
78;52;N/A
77;52;N/A
77;53;TOWER
77;52;TOWER
78;53;TOWER
78;52;TANK
77;53;TOWER
79;52;TOWER
79;51;TOWER
78;52;TOWER
79;51;SILO
78;51;TOWER
79;51;TOWER
79;51;TOWER
78;52;TOWER
79;51;TOWER
79;51;TOWER
79;51;TOWER
78;51;TOWER
79;52;TOWER
78;52;TANK
78;52;TOWER
78;52;TOWER
79;51;MAST
78;51;POLE
78;52;TOWER
77;52;TOWER
79;52;MAST
78;51;TOWER
79;52;TOWER
95;49;N/A
95;49;N/A
95;49;N/A
99;50;N/A
98;50;N/A
98;50;N/A
99;50;N/A
99;50;N/A
99;50;N/A
98;50;N/A
98;50;N/A
98;49;N/A
99;50;N/A
98;50;N/A
98;50;N/A
99;50;MAST
98;49;N/A
98;50;POLE
99;50;TOWER
99;50;N/A
98;50;TOWER
79;42;MAST
79;43;TOWER
80;42;MAST
79;42;MAST
78;43;TOWER
78;43;TOWER
78;43;MAST
78;43;MAST
78;42;TOWER
78;42;POLE
79;42;MAST
78;43;TOWER
78;42;TOWER
78;43;TOWER
79;42;POLE
79;42;MAST
78;43;TOWER
79;43;TOWER
79;43;TOWER
79;43;POLE
79;42;TOWER
79;42;MAST
80;42;MAST
80;42;TOWER
79;43;TOWER
80;42;TOWER
79;42;TOWER
79;43;MAST
79;42;POLE
93;51;TOWER
92;52;TOWER
92;51;TOWER
92;52;TOWER
93;51;TOWER
93;52;TOWER
93;52;MAST
93;51;TOWER
94;51;TOWER
93;51;TOWER
92;51;TOWER
92;51;TOWER
78;46;TOWER
77;46;TOWER
78;46;MAST
77;46;TOWER
77;46;TANK
78;46;TOWER
78;46;TANK
77;46;TOWER
78;46;TOWER
99;51;TOWER
99;51;TOWER
99;52;TOWER
98;51;MAST
98;52;TOWER
99;51;POLE
99;51;MAST
98;51;TOWER
99;51;MAST
98;52;TOWER
99;51;TOWER
99;51;MAST
99;51;TOWER
99;52;TOWER
99;51;TOWER
99;51;MAST
99;51;POLE
99;51;MAST
99;51;TOWER
99;51;POLE
99;51;TOWER
89;51;TOWER
88;51;TOWER
88;51;MAST
88;51;TOWER
88;51;TOWER
88;51;TOWER
88;52;TOWER
89;51;TOWER
89;51;TOWER
88;51;TOWER
88;51;TOWER
88;51;TOWER
89;51;MAST
88;51;TOWER
88;51;MAST
88;51;TOWER
89;51;TOWER
89;51;MAST
92;47;TOWER
92;47;TOWER
92;47;TOWER
92;47;TOWER
92;47;TOWER
92;47;MAST
92;47;TOWER
92;47;MAST
100;53;MAST
100;53;POLE
99;53;MAST
100;53;POLE
100;53;MAST
99;54;MAST
99;53;MAST
100;53;MAST
100;54;MAST
100;53;POLE
99;53;POLE
99;53;MAST
99;53;POLE
100;53;POLE
99;53;MAST
100;53;POLE
99;53;POLE
100;53;POLE
99;53;TANK
100;53;TANK
99;54;MAST
99;53;MAST
100;53;POLE
100;53;MAST
100;53;POLE
100;53;MAST
100;54;MAST
99;53;UPOLE
100;53;POLE
100;54;POLE
100;54;POLE
99;53;POLE
99;52;TOWER
99;53;MAST
99;53;POLE
99;53;MAST
99;53;MAST
99;53;POLE
99;52;MAST
99;52;UPOLE
99;53;MAST
99;53;POLE
99;53;TOWER
99;52;UPOLE
99;52;MAST
99;52;UPOLE
99;53;UPOLE
99;53;POLE
99;53;UPOLE
99;52;MAST
99;53;TOWER
99;53;UPOLE
99;53;POLE
100;53;TOWER
98;53;UPOLE
89;52;TOWER
89;53;TOWER
89;53;TOWER
89;52;POLE
90;53;MAST
89;53;TOWER
89;52;MAST
89;52;MAST
89;52;TOWER
89;52;MAST
89;52;TOWER
89;52;TOWER
89;52;TOWER
90;52;TOWER
90;52;TOWER
89;53;MAST
89;53;TOWER
89;53;TOWER
89;53;TOWER
89;53;TOWER
89;53;TOWER
90;53;MAST
89;50;MAST
89;50;TOWER
89;50;TOWER
89;51;TOWER
89;50;TOWER
89;50;TOWER
89;50;TOWER
89;51;TOWER
89;50;TOWER
89;50;TOWER
87;55;TOWER
87;55;TOWER
86;55;TOWER
87;55;N/A
87;55;N/A
87;55;TOWER
87;56;TOWER
87;56;N/A
87;56;N/A
87;56;N/A
86;56;N/A
87;56;N/A
87;56;N/A
87;56;N/A
86;56;N/A
86;56;N/A
86;56;N/A
87;56;N/A
87;56;N/A
86;56;N/A
87;56;N/A
87;55;N/A
87;56;N/A
87;56;N/A
86;56;N/A
86;55;N/A
87;55;N/A
86;56;N/A
86;56;N/A
86;56;TOWER
86;56;N/A
86;56;N/A
87;56;TOWER
87;56;TOWER
87;56;TOWER
87;56;BANT
81;45;TOWER
82;45;TOWER
82;46;TOWER
81;46;TOWER
82;45;TOWER
82;45;TOWER
82;46;TOWER
81;45;TOWER
81;45;TOWER
82;45;MAST
82;45;MAST
82;46;TOWER
82;45;TOWER
82;46;TOWER
81;45;TOWER
82;46;MAST
84;56;N/A
84;56;N/A
84;57;N/A
84;56;N/A
84;56;N/A
84;56;N/A
84;56;MAST
84;57;TOWER
18;35;BANT
18;36;MAST
18;35;MAST
18;35;B
18;35;MAST
18;35;POLE
18;35;B
18;35;UPOLE
19;35;POLE
18;35;POLE
18;35;POLE
18;35;B
18;35;MAST
18;35;B
97;50;N/A
96;50;N/A
96;50;N/A
97;50;N/A
96;50;N/A
96;50;N/A
96;50;N/A
96;50;N/A
96;49;N/A
96;50;TOWER
96;50;N/A
95;50;N/A
96;50;N/A
96;50;TOWER
96;50;N/A
97;50;N/A
96;49;TOWER
96;50;TOWER
96;50;N/A
96;50;TOWER
95;43;B
95;43;TOWER
95;43;UPOLE
95;43;TOWER
95;43;POLE
95;43;TOWER
95;43;TOWER
95;43;TOWER
95;43;TOWER
95;43;TOWER
95;43;POLE
95;43;TOWER
83;51;MAST
83;51;POLE
83;51;TOWER
83;51;TOWER
83;51;MAST
83;51;MAST
83;51;MAST
83;51;MAST
83;51;TOWER
83;51;TOWER
83;51;TOWER
83;51;MAST
88;47;TOWER
87;46;TOWER
87;47;TOWER
87;46;TOWER
87;47;TOWER
87;47;TOWER
87;46;TOWER
87;46;TOWER
87;47;TOWER
88;47;TOWER
88;46;TOWER
87;46;TOWER
88;46;TOWER
52;53;N/A
53;53;N/A
52;53;N/A
52;54;N/A
53;53;N/A
53;53;N/A
53;54;N/A
53;54;N/A
53;53;N/A
54;53;N/A
53;53;N/A
53;53;N/A
53;53;N/A
53;53;N/A
52;54;N/A
53;53;N/A
53;53;TOWER
53;53;TOWER
82;47;TOWER
83;48;TOWER
83;47;TOWER
83;48;TOWER
82;48;TOWER
83;47;TOWER
83;47;TOWER
83;47;TOWER
83;47;TOWER
83;47;TOWER
83;47;TOWER
100;56;TOWER
100;56;TOWER
100;56;TOWER
99;56;MAST
100;55;TOWER
99;56;TOWER
100;56;TOWER
99;56;MAST
95;55;TOWER
96;55;N/A
95;55;TOWER
95;55;N/A
96;54;N/A
96;55;N/A
65;58;POLE
66;58;POLE
53;56;N/A
54;57;TOWER
54;56;N/A
53;56;N/A
53;56;N/A
54;56;N/A
54;56;N/A
53;56;N/A
53;56;N/A
54;56;N/A
92;56;N/A
92;56;N/A
92;56;N/A
92;56;N/A
92;56;N/A
92;56;TOWER
56;60;TOWER
57;60;N/A
57;60;N/A
57;60;N/A
58;60;POLE
57;60;TOWER
57;60;TOWER
57;60;N/A
57;60;N/A
56;60;N/A
57;60;N/A
57;60;TOWER
57;60;POLE
57;60;N/A
57;60;N/A
57;60;N/A
57;60;TOWER
85;43;N/A
86;43;TOWER
85;43;N/A
86;43;N/A
85;43;N/A
85;44;N/A
85;43;TOWER
54;52;N/A
54;52;N/A
54;51;MAST
54;52;POLE
54;51;PIPE
55;52;N/A
54;52;N/A
54;52;MAST
54;51;N/A
54;51;B
55;52;TANK
54;52;N/A
54;51;N/A
54;51;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
55;52;N/A
54;51;N/A
54;51;N/A
54;51;TANK
54;51;N/A
54;52;N/A
54;52;N/A
54;51;POLE
54;52;N/A
54;52;N/A
54;52;POLE
54;51;B
54;51;POLE
54;51;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;51;N/A
54;51;B
54;52;N/A
54;51;N/A
54;52;POLE
55;52;POLE
54;52;N/A
54;51;N/A
54;52;N/A
54;51;N/A
54;52;N/A
54;52;N/A
54;51;N/A
54;52;B
54;52;N/A
54;52;N/A
54;52;N/A
54;52;B
54;51;N/A
54;52;N/A
54;52;N/A
54;51;N/A
54;51;B
53;52;N/A
54;51;B
54;52;N/A
54;51;B
54;51;N/A
54;52;N/A
54;52;N/A
54;51;N/A
54;52;N/A
54;52;N/A
54;51;POLE
54;52;N/A
54;52;N/A
54;52;B
54;51;N/A
54;52;N/A
54;51;N/A
54;52;B
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;52;N/A
54;51;N/A
54;51;TOWER
54;51;MAST
54;52;POLE
54;51;MAST
54;52;B
54;52;B
54;51;MAST
54;52;N/A
54;52;N/A
54;51;N/A
54;52;N/A
54;52;B
54;52;N/A
54;52;B
54;52;POLE
54;52;B
54;51;B
54;52;B
54;52;POLE
55;52;POLE
55;52;POLE
54;52;POLE
54;51;POLE
53;52;POLE
55;52;TOWER
55;52;TOWER
82;49;N/A
83;49;N/A
82;49;N/A
82;49;TOWER
83;49;TOWER
82;49;N/A
83;49;N/A
82;49;N/A
82;48;N/A
82;49;N/A
82;49;N/A
82;49;N/A
82;49;TOWER
82;49;TOWER
110;32;MAST
110;32;MAST
110;32;MAST
110;32;MAST
110;32;MAST
110;32;MAST
110;32;MAST
85;56;N/A
84;56;N/A
84;57;N/A
84;57;N/A
85;57;N/A
85;57;N/A
84;56;N/A
84;56;N/A
85;57;N/A
85;56;TOWER
85;57;N/A
84;57;TOWER
85;57;TOWER
85;57;TOWER
84;57;TOWER
85;57;TOWER
84;57;TOWER
84;57;TOWER
90;56;TOWER
91;56;TOWER
92;56;MAST
92;56;MAST
91;56;MAST
92;56;MAST
91;56;TOWER
92;56;TOWER
91;56;TOWER
92;56;SIGN
91;56;TOWER
90;56;MAST
92;56;TOWER
92;56;TOWER
90;56;MAST
92;56;MAST
90;56;TANK
91;56;MAST
91;56;MAST
90;56;TOWER
90;56;TOWER
91;56;TOWER
55;52;POLE
55;52;POLE
55;52;MAST
55;51;PIPE
55;52;UPOLE
55;52;MAST
55;52;POLE
55;51;MAST
55;52;MAST
55;52;POLE
98;53;TOWER
98;52;TOWER
97;53;TOWER
98;53;TOWER
98;53;TOWER
98;53;MAST
98;53;TOWER
98;53;UPOLE
98;53;TOWER
98;53;TOWER
98;53;TOWER
98;53;TOWER
98;53;TOWER
98;52;TOWER
98;53;TOWER
98;53;TOWER
98;52;MAST
98;53;TOWER
98;53;TOWER
92;57;TOWER
92;57;TOWER
92;57;TOWER
92;57;TOWER
92;57;TOWER
93;57;MAST
92;57;TOWER
93;57;TOWER
92;57;TOWER
93;57;POLE
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
73;55;TOWER
73;56;TOWER
73;56;TOWER
74;55;TOWER
73;55;TOWER
73;56;TOWER
74;56;TOWER
74;57;TOWER
73;57;TOWER
73;56;TOWER
73;55;TOWER
73;56;TOWER
73;56;TOWER
72;57;TOWER
74;57;TANK
73;56;MAST
73;56;MAST
73;56;MAST
73;56;TOWER
72;56;TOWER
73;56;MAST
73;55;TOWER
74;55;TOWER
74;55;TOWER
73;55;MAST
73;55;TOWER
74;55;TOWER
52;55;N/A
52;55;N/A
52;56;TOWER
54;55;N/A
52;55;N/A
53;54;N/A
54;56;N/A
52;55;TOWER
52;55;TOWER
52;56;N/A
53;55;N/A
52;54;N/A
54;56;N/A
52;55;N/A
52;55;TOWER
54;56;N/A
54;56;N/A
52;55;N/A
54;55;N/A
54;56;N/A
52;54;N/A
52;55;TOWER
52;54;N/A
52;56;TOWER
54;55;N/A
52;56;TOWER
52;55;TOWER
96;55;N/A
97;55;N/A
96;55;N/A
96;55;N/A
96;55;N/A
96;55;N/A
96;55;MAST
96;55;TOWER
97;55;TOWER
97;55;TOWER
98;49;N/A
98;49;N/A
98;48;N/A
98;49;N/A
99;48;N/A
99;49;N/A
98;48;N/A
98;49;N/A
98;49;N/A
98;49;N/A
98;49;TOWER
98;49;TOWER
98;48;TOWER
98;49;TOWER
98;49;TOWER
98;49;TOWER
98;49;TOWER
98;48;TOWER
94;57;TOWER
93;57;TOWER
93;57;TOWER
93;58;TOWER
93;57;TOWER
94;57;POLE
94;57;MAST
93;58;TOWER
93;57;TOWER
93;57;TOWER
93;58;TOWER
94;58;MAST
93;58;TOWER
94;57;TOWER
93;58;TOWER
94;58;TOWER
94;57;MAST
93;57;TOWER
93;57;MAST
85;51;TOWER
85;51;TOWER
86;51;MAST
85;50;TOWER
86;51;MAST
85;51;MAST
86;50;MAST
85;52;TOWER
85;51;TOWER
85;52;TOWER
85;51;MAST
85;51;MAST
85;51;TOWER
84;51;N/A
83;50;N/A
83;50;N/A
83;50;N/A
83;51;N/A
83;51;TOWER
84;50;N/A
84;51;N/A
83;51;TOWER
83;51;N/A
83;51;N/A
84;50;N/A
84;50;N/A
85;51;N/A
83;50;N/A
83;50;POLE
83;51;TOWER
83;50;TOWER
84;51;TOWER
93;46;N/A
93;46;N/A
93;46;N/A
94;46;N/A
93;46;N/A
93;45;N/A
94;46;N/A
94;46;N/A
94;46;N/A
93;46;N/A
93;45;N/A
93;46;N/A
93;45;N/A
93;46;N/A
93;46;N/A
93;46;TOWER
27;84;TOWER
19;85;BMAST
33;84;N/A
25;84;TOWER
16;84;TOWER
28;84;TOWER
29;84;N/A
27;84;TOWER
25;84;TOWER
26;84;TOWER
9;82;TOWER
24;82;TOWER
19;84;TOWER
13;84;TOWER
19;85;POLE
94;44;TOWER
94;43;TOWER
95;43;MAST
95;43;MAST
95;43;TOWER
95;44;TOWER
95;43;TOWER
95;43;TOWER
95;44;MAST
94;43;TOWER
87;50;N/A
88;51;TOWER
87;51;MAST
87;50;TOWER
88;50;TOWER
87;51;TOWER
87;51;TOWER
88;51;TOWER
88;50;TOWER
87;51;TOWER
88;51;TOWER
97;56;TOWER
97;56;TOWER
98;56;MAST
98;57;TOWER
99;56;TOWER
99;56;TOWER
98;56;TOWER
99;56;TOWER
96;56;MAST
96;56;TOWER
98;57;TOWER
98;57;TOWER
98;57;TOWER
98;57;TOWER
99;56;TOWER
99;56;TOWER
99;56;MAST
99;56;TOWER
99;56;TOWER
97;56;TOWER
97;56;TOWER
97;56;TOWER
97;56;MAST
97;56;MAST
97;56;POLE
97;56;TOWER
98;56;MAST
98;56;TOWER
98;56;TOWER
98;57;TOWER
98;57;MAST
98;57;MAST
98;57;TOWER
98;57;POLE
98;57;TOWER
96;55;MAST
97;56;TOWER
97;55;TOWER
97;56;TOWER
97;56;TOWER
97;56;TOWER
96;55;TOWER
97;56;TOWER
97;56;TOWER
97;56;TOWER
96;56;MAST
96;56;TOWER
96;55;TOWER
96;56;TOWER
96;55;TOWER
96;55;TOWER
96;56;TOWER
96;55;MAST
96;55;MAST
97;55;TOWER
96;56;TOWER
97;55;TOWER
97;55;MAST
97;55;MAST
97;55;MAST
97;55;MAST
98;55;MAST
98;55;MAST
98;55;MAST
98;55;MAST
98;55;TOWER
97;55;TOWER
98;55;MAST
97;54;MAST
97;54;TOWER
97;54;MAST
97;54;MAST
98;55;MAST
97;54;POLE
97;55;MAST
96;55;MAST
96;54;MAST
97;55;TOWER
96;55;TOWER
97;55;MAST
97;55;TOWER
97;55;MAST
97;55;MAST
97;55;MAST
97;55;MAST
96;55;MAST
96;55;TOWER
96;55;MAST
96;55;POLE
96;55;MAST
96;55;TOWER
96;55;TOWER
97;54;MAST
96;55;MAST
65;55;MAST
65;55;MAST
65;55;TOWER
65;54;POLE
64;55;POLE
65;54;POLE
65;54;MAST
65;55;POLE
65;54;B
58;49;MAST
56;49;MAST
57;49;POLE
58;49;POLE
56;49;MAST
87;51;N/A
86;51;N/A
86;51;N/A
86;51;N/A
86;51;N/A
86;51;N/A
87;51;N/A
87;51;POLE
86;51;TOWER
96;47;N/A
96;47;N/A
96;47;N/A
96;47;N/A
96;46;TANK
96;47;TOWER
96;47;TOWER
96;47;N/A
97;47;N/A
96;47;N/A
96;47;N/A
97;47;N/A
96;47;N/A
96;47;N/A
96;47;N/A
96;47;N/A
96;47;N/A
96;47;N/A
96;47;TOWER
96;47;TOWER
97;47;N/A
96;47;TOWER
96;46;N/A
96;47;TOWER
96;47;MAST
96;47;TOWER
96;46;TANK
96;47;TOWER
96;47;TOWER
96;47;TOWER
96;47;TOWER
90;47;MAST
91;47;MAST
90;47;MAST
91;47;TOWER
91;47;MAST
90;47;MAST
90;47;TOWER
91;47;TOWER
91;47;MAST
65;45;POLE
64;46;N/A
64;46;N/A
64;46;POLE
65;46;N/A
64;46;MAST
64;46;POLE
65;46;N/A
64;46;N/A
64;46;POLE
72;60;TOWER
72;60;MAST
72;60;MAST
71;60;TOWER
71;60;TOWER
72;60;BPOLE
96;55;MAST
96;54;TOWER
97;54;MAST
97;54;MAST
97;54;MAST
96;54;MAST
97;54;MAST
96;54;MAST
97;54;MAST
96;54;MAST
96;54;MAST
97;54;MAST
97;54;MAST
96;55;POLE
96;54;MAST
96;54;MAST
96;55;MAST
96;54;MAST
97;54;MAST
96;40;MAST
96;40;MAST
96;40;B
96;40;B
96;40;B
96;40;B
96;40;B
96;40;B
96;40;B
96;40;B
96;39;POLE
96;39;POLE
95;40;MAST
96;40;TOWER
96;39;MAST
96;39;MAST
95;40;TOWER
96;40;B
95;39;TOWER
96;40;B
96;39;TOWER
71;61;N/A
71;61;N/A
72;62;TOWER
71;62;TOWER
71;61;TOWER
70;61;TOWER
92;47;POLE
92;48;TOWER
92;47;TOWER
92;47;MAST
91;48;MAST
92;47;TOWER
92;48;TOWER
92;47;MAST
92;48;TOWER
91;48;MAST
92;48;TOWER
92;47;MAST
92;47;MAST
91;47;TOWER
92;48;MAST
92;47;MAST
92;47;POLE
92;48;MAST
92;48;TOWER
92;48;TOWER
92;48;BANT
91;48;TOWER
92;47;MAST
71;54;N/A
71;54;N/A
71;53;N/A
71;53;N/A
71;54;N/A
71;54;N/A
71;53;N/A
72;53;N/A
72;54;N/A
72;54;N/A
71;53;N/A
72;54;N/A
71;53;N/A
71;54;N/A
71;53;N/A
93;42;MAST
94;42;MAST
94;42;MAST
93;42;MAST
93;42;TOWER
94;42;MAST
94;41;MAST
94;42;POLE
93;42;B
94;42;TOWER
93;42;POLE
93;42;POLE
93;42;MAST
94;42;MAST
93;42;B
94;42;MAST
94;42;MAST
94;41;MAST
94;41;MAST
94;41;TOWER
94;42;POLE
94;42;MAST
94;42;MAST
94;42;MAST
94;42;MAST
94;42;MAST
94;42;MAST
93;42;POLE
78;43;MAST
78;44;TOWER
78;43;POLE
77;43;POLE
78;43;POLE
78;44;MAST
78;43;MAST
78;43;MAST
78;44;MAST
78;43;MAST
78;43;MAST
77;43;TOWER
78;44;MAST
78;44;TOWER
77;43;MAST
78;43;MAST
87;49;MAST
87;49;POLE
87;49;TOWER
86;49;TOWER
86;49;TOWER
86;49;TOWER
86;49;TOWER
86;49;MAST
86;49;POLE
86;49;TOWER
86;49;TOWER
86;49;TOWER
86;49;TOWER
105;55;MAST
104;55;TOWER
105;56;MAST
105;55;TOWER
105;55;MAST
105;56;POLE
104;56;MAST
104;55;MAST
105;56;MAST
104;56;MAST
105;55;B
104;56;MAST
63;55;MAST
64;54;POLE
64;54;POLE
64;54;POLE
65;54;B
64;54;POLE
64;55;POLE
64;54;MAST
64;54;MAST
62;55;POLE
62;55;MAST
63;54;MAST
63;54;MAST
64;55;B
64;55;POLE
64;55;POLE
63;55;MAST
89;47;N/A
90;48;N/A
90;47;N/A
89;47;N/A
90;47;N/A
89;48;N/A
89;47;N/A
90;47;TOWER
90;47;N/A
90;48;MAST
90;48;MAST
89;48;N/A
89;48;N/A
89;47;TOWER
89;47;N/A
90;47;N/A
89;47;TOWER
90;48;TOWER
90;47;N/A
89;47;MAST
90;47;MAST
89;47;POLE
89;47;TOWER
89;48;MAST
90;47;N/A
90;47;N/A
89;48;N/A
90;47;MAST
89;47;MAST
89;47;N/A
90;47;TOWER
89;48;TOWER
89;47;TOWER
88;48;TOWER
89;48;TOWER
102;57;POLE
102;56;TOWER
102;57;TOWER
102;57;TOWER
103;57;MAST
103;57;MAST
103;56;POLE
102;56;MAST
102;56;MAST
102;57;MAST
102;57;POLE
102;57;MAST
103;56;MAST
103;57;MAST
102;57;MAST
103;57;TANK
103;56;MAST
102;57;POLE
102;57;MAST
90;50;TOWER
90;50;TOWER
89;50;POLE
89;50;TOWER
89;50;TOWER
89;50;TOWER
89;50;TOWER
89;50;TOWER
90;50;TOWER
89;50;TOWER
89;50;TOWER
89;50;TOWER
90;50;TOWER
90;50;MAST
90;50;TOWER
90;50;TOWER
90;50;TOWER
90;50;MAST
89;50;TOWER
90;50;TOWER
90;50;TOWER
89;50;TOWER
90;50;POLE
90;50;TOWER
95;44;POLE
94;44;MAST
95;43;MAST
95;44;POLE
94;44;MAST
95;44;MAST
94;45;POLE
95;45;MAST
95;43;MAST
95;44;MAST
95;44;B
94;44;MAST
94;44;MAST
94;44;MAST
95;44;MAST
95;44;POLE
95;44;MAST
95;44;MAST
94;44;MAST
94;44;TOWER
95;44;POLE
95;44;TOWER
95;44;MAST
95;44;POLE
94;44;POLE
95;55;TOWER
95;55;MAST
95;55;MAST
95;55;TOWER
95;55;TOWER
95;55;TOWER
95;55;TOWER
95;55;MAST
95;55;TOWER
95;55;MAST
99;51;TOWER
99;51;TOWER
99;51;TOWER
99;51;MAST
98;51;TOWER
99;51;TOWER
98;52;TOWER
99;51;TOWER
98;52;TOWER
98;51;TOWER
99;52;TOWER
99;52;TOWER
99;51;TOWER
99;51;TOWER
99;51;TOWER
99;52;TOWER
99;51;TOWER
80;45;TOWER
82;44;TOWER
81;45;TOWER
80;45;TOWER
81;44;TOWER
82;45;TOWER
81;45;TOWER
82;45;TOWER
80;44;TOWER
82;45;TOWER
81;44;TOWER
82;44;TOWER
81;44;MAST
80;44;TOWER
96;55;TOWER
96;55;TOWER
97;55;TOWER
96;55;TOWER
97;55;TOWER
97;56;TOWER
97;56;TOWER
96;56;TOWER
96;56;TOWER
96;55;TOWER
96;55;TOWER
96;56;TOWER
96;56;TOWER
97;55;TOWER
97;56;TOWER
68;49;N/A
68;49;N/A
71;50;N/A
67;49;N/A
69;49;TOWER
69;49;N/A
68;49;MAST
70;50;N/A
70;50;N/A
67;49;N/A
67;50;N/A
67;49;TOWER
68;49;POLE
71;50;BANT
71;51;POLE
69;49;TOWER
90;45;MAST
89;45;TOWER
90;44;POLE
90;44;TANK
90;45;POLE
89;44;MAST
89;45;TOWER
90;45;POLE
89;44;MAST
100;54;MAST
100;54;POLE
100;54;MAST
100;54;POLE
100;54;MAST
100;54;POLE
100;54;POLE
100;54;POLE
100;54;POLE
100;54;POLE
100;54;POLE
100;54;MAST
100;54;POLE
100;54;TOWER
77;51;TOWER
77;52;TOWER
78;51;TOWER
77;52;TOWER
77;51;TOWER
77;52;TOWER
77;51;TOWER
78;52;TANK
77;52;TOWER
77;52;TOWER
77;51;TOWER
74;48;TOWER
73;48;TOWER
74;47;TOWER
74;48;TOWER
73;47;TOWER
74;47;TOWER
74;48;TOWER
74;47;TOWER
74;48;TOWER
74;48;TOWER
74;48;TOWER
74;47;TOWER
73;47;TOWER
73;48;TOWER
74;48;TOWER
73;48;TOWER
74;48;TOWER
74;47;TOWER
74;48;TOWER
74;47;TOWER
75;47;TOWER
74;48;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;54;TOWER
91;55;MAST
91;55;TOWER
91;55;TOWER
91;55;TOWER
91;55;TOWER
102;55;TOWER
102;55;MAST
102;55;TOWER
102;55;MAST
102;55;MAST
102;55;TOWER
102;55;MAST
102;55;POLE
102;55;TOWER
97;48;N/A
97;49;N/A
97;48;N/A
98;48;N/A
98;48;N/A
97;48;N/A
97;49;N/A
97;48;N/A
97;49;N/A
97;48;N/A
97;49;N/A
98;48;N/A
97;49;TOWER
87;50;MAST
87;50;TOWER
88;50;MAST
88;50;TOWER
88;50;MAST
88;50;MAST
88;50;MAST
77;53;TOWER
76;53;TOWER
77;53;TOWER
77;52;TOWER
77;52;TOWER
78;53;TOWER
78;52;TOWER
76;52;TOWER
77;53;TOWER
76;53;TOWER
77;52;TOWER
77;53;MAST
77;52;MAST
76;52;TOWER
77;52;TOWER
77;53;BANT
77;53;TOWER
77;52;TOWER
76;53;TOWER
77;52;TOWER
77;53;TANK
76;52;TOWER
76;52;TOWER
17;36;TANK
17;36;B
17;36;POLE
17;36;POLE
17;36;POLE
16;36;B
17;36;TOWER
19;35;POLE
19;35;POLE
20;35;MAST
19;35;MAST
99;54;TOWER
100;54;TOWER
99;54;MAST
99;54;TOWER
100;54;POLE
99;54;MAST
100;54;POLE
99;54;POLE
100;54;POLE
100;54;MAST
99;54;MAST
63;47;UPOLE
63;48;N/A
63;46;TOWER
63;46;POLE
63;47;POLE
63;46;POLE
65;45;POLE
65;45;POLE
64;46;TOWER
64;46;TOWER
87;52;TOWER
87;51;TOWER
86;52;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
87;51;TOWER
87;51;TOWER
87;51;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
86;52;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
87;52;TOWER
97;54;TOWER
97;54;MAST
97;53;MAST
97;53;TOWER
97;53;TOWER
97;53;TOWER
97;54;TOWER
69;59;TOWER
71;58;TOWER
72;58;TOWER
69;58;N/A
72;58;TOWER
71;58;TOWER
70;58;TOWER
71;58;POLE
69;59;TOWER
70;58;MAST
70;57;TOWER
69;59;BANT
71;58;TOWER
322;29;N/A
322;29;N/A
322;29;N/A
322;29;N/A
322;29;TOWER
322;29;TOWER
322;29;TOWER
322;29;BANT
321;28;BANT
321;28;BANT
77;55;N/A
76;55;N/A
74;55;N/A
76;55;N/A
75;55;N/A
75;55;N/A
77;55;N/A
75;55;N/A
77;55;N/A
77;55;TOWER
76;55;TOWER
74;55;BPOLE
85;55;TOWER
85;55;TOWER
85;54;BANT
85;54;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;TOWER
85;55;MAST
97;49;TOWER
97;49;MAST
97;49;TOWER
97;49;TANK
97;49;TOWER
97;49;TOWER
97;49;TOWER
97;49;TANK
81;46;N/A
81;46;N/A
81;46;N/A
81;46;N/A
81;46;N/A
81;46;N/A
81;46;MAST
81;46;N/A
81;46;TOWER
81;46;N/A
96;48;MAST
96;48;TOWER
96;48;N/A
96;48;TOWER
96;47;TOWER
96;47;N/A
97;48;N/A
96;48;N/A
96;48;N/A
97;47;TOWER
96;48;TOWER
96;48;TOWER
96;48;TOWER
96;48;TOWER
97;48;TOWER
